AccX [mg],AccY [mg],AccZ [mg],State
-557.9944521306845,-1193.7136235533253,-253.9851101715306,1
-611.3488537445166,-1316.8503533357577,-272.3113138286853,1
-695.3123934630962,-1451.8915008427434,-315.10648868361795,1
-762.9438533363134,-1589.9247339797103,-360.93924056809914,1
-805.3660088544948,-1705.4158635237795,-374.87979393836997,1
-841.2427482686905,-1769.8027189979439,-393.4628558671344,1
-856.3405740249797,-1803.499552119976,-423.79304856696456,1
-844.0627637663831,-1811.8592889053962,-420.0849473835913,1
-834.8409703971643,-1784.2602434517826,-408.6781869076383,1
-837.4151523501314,-1765.2967989721737,-416.61479948572946,1
-843.3997265867201,-1774.7763467139494,-438.6412597134546,1
-835.3202456850656,-1761.2824114900668,-440.0745824520172,1
-807.3097010158551,-1692.43699933458,-427.46644609005443,1
-744.3053468411289,-1581.7239764246165,-407.33950715219333,1
-675.9142304238803,-1467.2945552632339,-375.6016611188064,1
-619.8966407110665,-1365.8308960433974,-359.519491597674,1
-567.9968258567607,-1268.7487273908034,-334.6350603664015,1
-534.611447060488,-1191.779640175895,-302.02319181830427,1
-504.30704893173447,-1136.7485291726466,-294.6690699850069,1
-453.37258852571347,-1076.135975819318,-280.20846455699126,1
-401.93762785878243,-1003.4169543849348,-253.4967239663589,1
-360.7120776994984,-920.4111936014683,-228.47345418504034,1
-316.85875096393056,-825.3501570860863,-208.22466382917537,1
-279.90249337681234,-728.076153118841,-194.30896872544545,1
-256.58514790699587,-657.438978292934,-174.22918188352526,1
-252.64907228157642,-596.9332722921454,-162.39762980941828,1
-264.1909372917348,-534.8672793218225,-156.68299003566523,1
-252.88976490398335,-500.4768651531567,-155.48311968039712,1
-236.93453740842008,-455.1764621462779,-138.97172157887275,1
-226.5437143738872,-415.3411601646855,-126.83698252646201,1
-218.91191144474635,-416.87629365263024,-125.15139190049376,1
-225.3734390102985,-417.27162525639585,-130.7168534882626,1
-232.29460567573705,-411.61178111927677,-137.45925810761145,1
-247.93792102571558,-428.3304873845185,-144.01984966776533,1
-287.7451845859414,-474.9786256385787,-154.11142713353223,1
-325.7761330761059,-532.5623287435033,-182.25193096722938,1
-375.72917958871267,-594.9803544097831,-213.07555919116768,1
-428.2689851397923,-677.0981729294276,-232.60878399066826,1
-473.5346895582226,-773.1714007901171,-259.747642415172,1
-517.8724432880824,-887.5310410195126,-298.01592918179045,1
-569.5993966810327,-1018.524677993995,-331.8673969291892,1
-619.2164010693243,-1137.1881505240406,-365.9142479478519,1
-643.9753958138076,-1212.220274227142,-378.14956717316227,1
-666.6527067333142,-1273.2489072448043,-383.3804419755561,1
-695.9235672086154,-1346.9685470338843,-394.47084402032294,1
-708.8337263425908,-1415.2339648992283,-394.34085833574545,1
-725.1102850315112,-1467.657610655645,-375.67149226619034,1
-770.124930264322,-1574.0062893083405,-383.31233059220574,1
-785.5862309828738,-1676.4318940813246,-379.09210706412824,1
-777.6307043373727,-1716.2306384125654,-357.34323470228117,1
