AccX [mg],AccY [mg],AccZ [mg],State
-472.65038095136913,-1110.2616506758495,-207.70277680980644,1
-532.0062240276197,-1074.9404831994775,-245.9727304586199,1
-637.8465132216305,-1370.3327932310265,-300.6005119278842,1
-826.8672550519395,-1683.5501148632027,-340.9425554006011,1
-973.4348047809248,-1937.1171385460373,-461.2165532676726,1
-940.0877657698295,-1992.459258317932,-482.9945958738718,1
-814.3891439638555,-1841.4044303667952,-362.36985298578884,1
-774.3310479785705,-1640.8673975503339,-389.2857948554376,1
-770.1834538379743,-1666.9711274659976,-405.97025915290715,1
-847.6993228946069,-1793.4818095241512,-443.52170936223996,1
-882.9116867852697,-1848.6438659131518,-406.6882058752732,1
-922.9519835375261,-1861.4261087640639,-449.5970399746477,1
-843.5072363816045,-1803.5866191606976,-482.240677202699,1
-789.6830418354048,-1664.981755926269,-441.7044327698524,1
-674.1610256854269,-1440.6610256591614,-418.60822235020646,1
-541.5116062862264,-1219.9150191920128,-294.88186173218423,1
-510.3625347394154,-1163.1930859586223,-258.8047561934897,1
-506.5269492169396,-1195.4557583198894,-332.7592031397347,1
-525.6146375838141,-1196.1235569834623,-305.89570289675004,1
-555.2461340165725,-1160.2977028976736,-311.60639341191455,1
-475.57971897833454,-1037.0113515314556,-285.81214064643666,1
-303.723174714313,-891.4942880031574,-214.129672825988,1
-207.98098883196548,-772.6118785080546,-179.13295644153322,1
-211.64013684450586,-727.8264271335634,-128.58094435326421,1
-268.0422476578894,-651.2448309545603,-201.07065117664226,1
-328.74373138676503,-558.8325238313014,-187.21412473042054,1
-252.66186877642352,-565.521474346731,-199.07541795058415,1
-260.4514626213439,-448.6520641793488,-105.5366704186594,1
-229.3173668063435,-442.9017225916288,-133.6051090751618,1
-207.49105783285233,-453.89090669052183,-117.24436011536864,1
-216.0872493842527,-353.13333733681236,-134.14003901483326,1
-202.2659975201349,-358.9878738205367,-115.34774167326961,1
-215.71081220102897,-418.5816595088847,-132.009978713368,1
-268.983708535592,-459.516141428169,-134.7146678917482,1
-230.48352972770329,-445.99102489171077,-170.66678650937448,1
-316.0386912108459,-454.36864009638396,-153.73163412333312,1
-354.1883136722172,-560.9081302064129,-174.337187828337,1
-438.8765477777986,-660.9605325717977,-244.1952715976427,1
-509.64177451595197,-797.3707688360354,-305.1587077958401,1
-546.8324778557917,-880.4124481818587,-282.191617380733,1
-555.1345992644775,-975.8357873531482,-328.5025658797897,1
-555.4602279685854,-1088.5707474104086,-316.5641529768564,1
-667.5640465063146,-1324.4569320731123,-424.946084765739,1
-739.9869202402994,-1418.3968431962921,-449.47323642313086,1
-726.2766506335012,-1386.8474728782342,-433.4389453441473,1
-701.2763032482734,-1261.1352579325307,-336.68882969073576,1
-703.0611275951903,-1401.0033248161476,-389.6941900630351,1
-663.0288725112193,-1480.2897268556887,-326.09228424418416,1
-761.6815313267559,-1666.592448759534,-368.7660177290766,1
-961.4178308255783,-1967.6581204176896,-452.8874292343597,1
-845.8148567261785,-1949.761186165509,-376.50161560438215,1
-778.1620696428533,-1737.4370459005754,-322.8321728290111,1
-762.4778785028018,-1689.7074970741753,-289.2653957575541,1
-800.4261400960078,-1743.6712305766055,-342.14011562836936,1
-798.1536479346635,-1840.4582039285592,-357.5256653648693,1
-859.4496693900105,-1891.2704075886309,-363.67607439348296,1
-827.6721492087429,-1805.3259753417085,-303.50072617832126,1
-652.875028572697,-1594.9954495407776,-257.7907074574846,1
-718.4983171944449,-1534.796942984644,-212.06667317706837,1
-740.2455665220924,-1508.0846820164718,-282.52942718063167,1
-687.2921255459134,-1361.3359122099196,-211.93074558832495,1
-533.8835099348968,-1207.1232372118398,-179.61386343749206,1
-496.65277119666683,-1141.7540939126081,-204.70986104982114,1
-495.2716213672524,-1119.100857376207,-188.23182703795,1
-538.6816790949771,-1030.2031652435628,-236.30912185321571,1
-444.1738592202058,-920.411112266332,-228.68577255918137,1
-479.9545430265215,-793.8010155958114,-159.3847103183798,1
-382.09060964873805,-712.154916782154,-162.48746499856873,1
-356.2953422998972,-625.1989415441285,-170.92157305747907,1
-376.6479852253389,-528.2501286273949,-139.43571173373303,1
-314.89628421974436,-459.66535912347484,-179.00836810665584,1
-315.1887282075776,-408.416289770573,-144.56296543155833,1
-267.5407763601726,-341.4503112472326,-121.6618223133421,1
-257.1118489855516,-312.2667771887915,-88.9837693354649,1
-223.1187830845939,-300.2276664321007,-155.37881103962428,1
-206.82516041279655,-292.60643394580455,-47.014523183475326,1
-259.83382669204116,-290.41036672908683,-94.18424569946436,1
-224.53279844750352,-270.8461285615293,-100.43296912298308,1
-214.64458092623218,-262.0215123660682,-102.65424765132684,1
-216.9076922795426,-297.24762650648745,-84.81497354849361,1
-289.09736182224935,-385.2755546063207,-199.89933023019773,1
-328.5274350212814,-509.274439282035,-195.64708948902262,1
-439.87565206029774,-774.6194057106774,-253.70053442450214,1
-531.6461494359672,-1029.5293178583977,-284.5394568530389,1
-801.0122329300082,-1485.3871043784804,-391.9738309666196,1
-1081.5317439372693,-1976.2662929856788,-527.4730849481019,1
-957.7095318974156,-1811.1529163696698,-493.8957709092785,1
-715.7559016161838,-1224.5234477383315,-377.043987965119,1
-585.4830590994851,-968.5153124729129,-316.3040601005285,1
-583.63531217034,-987.3108558146762,-375.69392475335513,1
-716.0685990347612,-1263.1626679742162,-438.28571683794485,1
-978.1867911932509,-1783.5263239687415,-484.8583425876245,1
-1134.081194517618,-1973.2070308550076,-615.7746696507274,1
-866.2046220046553,-1972.7848422550271,-437.1443783098636,1
-758.2283486925019,-1549.482017299934,-346.71351292545495,1
-715.1600239355147,-1371.05566073496,-365.76194332974364,1
-818.7148406810473,-1470.3949211646823,-359.3776412187232,1
-822.1418220746299,-1682.477964238684,-393.2793927077722,1
-851.2295777035006,-1932.4249756573547,-423.6147471545904,1
-676.3695357630733,-1732.8900147897093,-340.3591371410123,1
-697.2825499001332,-1550.2064950453864,-330.8749768079861,1
-585.7322287684653,-1353.600860476659,-308.6413403857471,1
-604.3150256332822,-1266.75883025192,-230.21746843551165,1
-503.793792904146,-1294.7973003473594,-269.98564085951756,1
-514.3900314604876,-1288.8874927676306,-289.82652510794065,1
-508.00988189907235,-1242.4840813782093,-262.4825141065311,1
-530.8353340126232,-1134.5674269478247,-252.12495415719476,1
-453.2644261148036,-1053.9628912812245,-240.14775446696362,1
-390.97587889918316,-936.7866997134413,-258.76920579099595,1
-407.5977538714671,-840.6533780049283,-252.3401320095546,1
-384.11819351951897,-783.69758884427,-215.99175337094297,1
-339.5365851339863,-717.1925173657012,-183.54612437010837,1
-268.1035558799171,-596.6941439636163,-193.5636769189648,1
-241.6740356233156,-511.768958950273,-221.03201453826642,1
-167.39919161024147,-392.980259966741,-206.6276678612436,1
-222.3210943236691,-384.2154031441646,-123.46498421180847,1
-190.0525698373177,-324.2447648594668,-191.75926688672908,1
-224.62029769395775,-274.7321909461558,-153.55069855768437,1
-281.83791236415124,-322.4413983421203,-197.14844194335026,1
-265.5911480432386,-303.75049583053976,-213.93305394248668,1
-326.64140953201894,-320.81752868159276,-195.70537580312492,1
-375.7719708097397,-334.72689682204583,-255.68572103978832,1
-331.4027479596409,-368.7053942322426,-210.20524144452216,1
-408.32964050199615,-450.46640301007824,-243.43429534164136,1
-506.25917527297753,-625.5678775774162,-283.14133518093934,1
-675.8490411903507,-804.770134726794,-390.2205088013033,1
-779.1982517007675,-1071.1668232013526,-439.78992021546935,1
-778.4217887133273,-1265.1788459305678,-477.51040317249766,1
-868.8622407617257,-1541.9842301824528,-490.62204015279076,1
-900.0825089240943,-1549.6119677205847,-517.6115441727195,1
-824.9214744897062,-1200.1713664742683,-502.1175407248816,1
-674.5519687030062,-940.2767942751527,-399.6759881673943,1
-638.7071707253982,-822.2753355680935,-352.87615543206493,1
-707.6925874806407,-1035.3030393181978,-360.1071259176921,1
-806.7399148472769,-1512.3795516110636,-413.7534262903266,1
-1100.9167030463002,-1984.5158469202656,-516.5800341197157,1
-994.947093815109,-1965.9757716750555,-482.9173183417977,1
-862.2555079124443,-1679.8011055491506,-396.2947557499073,1
-892.8678060260654,-1589.1735700984418,-399.2315730613176,1
-763.6994862743039,-1495.5021813255066,-352.40789650584793,1
-764.4932550458541,-1592.8730222566037,-252.3304828460048,1
-946.8032615292165,-1889.1277524542115,-409.69193939606043,1
-893.7656166603479,-1859.1386498909324,-338.20431999768147,1
-735.0377881035697,-1507.1541606689507,-294.84131341071463,1
-705.1808420344232,-1413.3476336089795,-227.10349198982766,1
-613.620196276355,-1336.6346192330207,-201.4119125994032,1
-724.4574806570802,-1370.9573677263381,-210.10826020537615,1
-721.9212907327277,-1332.8936122172336,-182.18903954283763,1
-534.6601723699781,-1175.3200461973317,-193.06806056816887,1
-503.92045107946274,-1060.4911847878109,-154.69337229622448,1
-493.3826650395289,-975.3857505342268,-107.76194389222181,1
-399.8106142930676,-878.4821880248685,-142.18891082453086,1
-446.5474593776672,-899.3231925691479,-162.61271248443816,1
-443.94911437399446,-714.0035494993136,-138.37034213487274,1
-374.9972090061177,-645.0530518941189,-105.16965546371041,1
-374.6685648505764,-568.0084696494953,-145.2808897452043,1
-310.64285264081514,-509.8027383893871,-144.0054169433254,1
-329.16599059549975,-439.0890748826126,-115.58902474871681,1
-305.17499509606506,-477.5899997758534,-73.19100070687512,1
-302.21756887127185,-405.46085426239796,-103.33786903111222,1
-306.82742687236106,-378.8617097110106,-129.66193685734197,1
-269.7973449013272,-367.3953381950721,-127.93642071942722,1
-319.8334284931845,-324.8569268331901,-180.56110602211888,1
-293.5073541507623,-321.405599583995,-196.26233091101378,1
-264.2554078989448,-244.5622160493457,-169.521590593958,1
-281.70626057769704,-323.3661887415354,-131.17573255164723,1
-325.74226691232036,-370.77174324808607,-199.14360938191297,1
-361.6651343047127,-405.1811307615963,-213.87833527854494,1
-405.534846519997,-533.5823509476264,-219.92193869741845,1
-549.8844803219328,-843.7373981471613,-243.39219105502477,1
-757.6486413885385,-1337.4284829676255,-386.156839150505,1
-964.4848694937308,-1730.9374307551395,-458.3303823534901,1
-888.7496459241032,-1665.7117036577868,-484.9709144113672,1
-798.0452157116666,-1205.9992766561,-411.57302380471424,1
-745.9264571862823,-1057.758780097894,-408.742878732969,1
-754.7200776725467,-1067.1224705745603,-392.53505640065544,1
-769.6236083927744,-1264.5548454023663,-477.6904708951487,1
-945.2712515739809,-1624.3954898848299,-554.2501525170767,1
-1108.2518860385499,-1991.6341844321332,-644.249586811159,1
-1192.6665182633053,-1990.491908057318,-624.3160408310491,1
-1043.2611458149568,-1727.059810082828,-591.246098087179,1
-883.4658378916421,-1486.4363147595338,-549.8341924161357,1
-824.3774016919187,-1310.5744815314438,-476.6857134569588,1
-719.5539204281864,-1364.3042008413463,-408.2282292087449,1
-799.2423117561318,-1557.9696936252524,-408.1957591364575,1
-869.9692899589154,-1810.1648499592284,-451.89161131086433,1
-840.9643754805152,-1713.2573157093477,-409.71219901026393,1
-732.8694461504607,-1483.273438741803,-409.218234616516,1
-570.2066571658667,-1228.8836070193581,-313.539233910138,1
-456.0303688963991,-1090.3282917126273,-353.1504039616172,1
-414.507553022349,-1113.7033593045903,-284.76166842800075,1
-436.8229773813548,-1077.938214794582,-306.2164944516408,1
-395.39578765059383,-1080.7825857831126,-265.76256953417567,1
-430.36313755345606,-1084.410960521734,-239.3690526540535,1
-375.82953296108866,-941.120527931598,-267.8326657663639,1
-354.720684853576,-863.0628513028678,-237.95940297366104,1
-316.5456196283301,-832.3078036265907,-252.07245154961038,1
-315.18900575884015,-733.2607045125618,-219.3643539184522,1
-227.86496850109324,-596.3274330034832,-170.50751641569292,1
-218.08023142812698,-530.2773257831005,-180.16855707800454,1
-223.63541074995288,-489.38202005718557,-160.01488752435404,1
-219.40424477206903,-462.6062617741254,-184.3800216235604,1
-177.1202859568091,-397.65810262714376,-165.96689125346757,1
-191.16548717426127,-369.1174169630854,-142.057608639993,1
-207.1562416614063,-322.7941824593797,-216.10131086287822,1
-204.34214537042726,-278.59306730974043,-173.10364913155848,1
-254.9752189091858,-354.541978866003,-174.38591102635522,1
-338.57062217256873,-395.65855158741743,-222.15402382247106,1
-327.9955703049982,-393.81706649500956,-191.60403693139074,1
-388.5864551567957,-465.68133498101406,-278.28431512346094,1
-530.9041597743083,-630.4935424211449,-263.50091767013873,1
-604.6117277255531,-843.8651587416778,-388.14346429571907,1
-793.8120558746688,-1209.5550853073996,-419.69631311361627,1
