AccX [mg],AccY [mg],AccZ [mg],State
221,-707,-172,1
262,-815,-239,1
297,-894,-252,1
304,-913,-170,1
301,-934,-115,1
322,-962,-150,1
360,-1036,-245,1
383,-1145,-323,1
379,-1226,-314,1
408,-1248,-209,1
471,-1236,-164,1
514,-1303,-279,1
485,-1419,-367,1
448,-1445,-322,1
470,-1404,-228,1
525,-1356,-231,1
537,-1318,-275,1
489,-1317,-320,1
406,-1262,-238,1
386,-1199,-159,1
445,-1155,-218,1
471,-1149,-280,1
456,-1119,-273,1
382,-1046,-197,1
311,-1004,-180,1
286,-851,-123,1
305,-803,-165,1
317,-800,-216,1
289,-802,-218,1
257,-751,-166,1
240,-686,-97,1
247,-677,-115,1
244,-701,-138,1
264,-735,-179,1
273,-764,-203,1
285,-773,-197,1
302,-804,-243,1
266,-758,-13,1
364,-883,-111,1
403,-1048,-246,1
490,-1149,-316,1
430,-1183,-265,1
492,-1257,-342,1
455,-1256,-187,1
468,-1217,-251,1
322,-1023,-133,1
363,-1059,-104,1
571,-1359,-367,1
661,-1496,-292,1
567,-1581,-305,1
430,-1388,-212,1
470,-1130,-243,1
411,-991,-256,1
88,-898,-74,1
187,-1120,-216,1
374,-1223,-246,1
760,-1160,-197,1
621,-1217,-274,1
317,-1122,-271,1
189,-847,-137,1
174,-686,-82,1
199,-616,-85,1
164,-728,-158,1
220,-807,-204,1
282,-751,-79,1
384,-772,-109,1
372,-850,-166,1
241,-937,-219,1
178,-828,-136,1
185,-698,-83,1
240,-708,-158,1
265,-815,-174,1
292,-963,-160,1
377,-1071,-117,1
520,-1197,-259,1
460,-1220,-286,1
322,-1111,-172,1
318,-1031,-177,1
393,-1057,-229,1
417,-1168,-204,1
472,-1319,-228,1
546,-1351,-306,1
504,-1313,-247,1
407,-1284,-192,1
419,-1258,-252,1
497,-1263,-281,1
505,-1300,-219,1
478,-1285,-210,1
445,-1206,-240,1
370,-1115,-226,1
361,-1037,-247,1
439,-976,-266,1
418,-853,-202,1
414,-817,-187,1
233,-862,-43,1
208,-880,-111,1
251,-835,-189,1
247,-759,-170,1
293,-712,-170,1
265,-684,-101,1
324,-715,-190,1
296,-693,-121,1
246,-779,-93,1
217,-854,-96,1
284,-928,-226,1
357,-921,-264,1
392,-882,-182,1
398,-922,-144,1
399,-1016,-191,1
391,-1082,-201,1
386,-1149,-204,1
436,-1269,-306,1
528,-1306,-325,1
593,-1265,-189,1
584,-1338,-228,1
463,-1355,-293,1
406,-1222,-258,1
397,-1089,-213,1
425,-1077,-240,1
456,-1150,-210,1
523,-1248,-213,1
526,-1305,-279,1
431,-1241,-258,1
369,-1081,-187,1
369,-945,-161,1
382,-925,-183,1
352,-943,-170,1
318,-931,-158,1
307,-862,-161,1
275,-772,-145,1
239,-716,-116,1
218,-683,-100,1
225,-679,-108,1
237,-686,-114,1
244,-718,-135,1
240,-763,-144,1
252,-806,-139,1
289,-859,-133,1
333,-914,-132,1
363,-987,-190,1
357,-1010,-203,1
343,-961,-165,1
316,-913,-153,1
314,-967,-190,1
354,-1111,-203,1
476,-1339,-228,1
681,-1718,-319,1
626,-1582,-266,1
480,-1238,-226,1
379,-1094,-236,1
324,-1060,-225,1
339,-1103,-187,1
436,-1190,-211,1
535,-1281,-254,1
532,-1328,-265,1
466,-1300,-262,1
401,-1188,-241,1
360,-1131,-268,1
340,-996,-125,1
385,-978,-185,1
388,-966,-199,1
343,-890,-140,1
265,-918,-142,1
350,-847,-148,1
279,-756,-75,1
292,-796,-183,1
243,-727,-98,1
233,-710,-126,1
246,-719,-180,1
247,-707,-154,1
289,-796,-185,1
322,-885,-76,1
457,-1076,-157,1
523,-1244,-259,1
461,-1259,-314,1
358,-1111,-170,1
361,-905,-145,1
350,-815,-163,1
347,-894,-204,1
365,-1040,-223,1
483,-1327,-345,1
580,-1538,-276,1
608,-1490,-161,1
601,-1343,-317,1
492,-1180,-316,1
385,-1113,-232,1
348,-1162,-190,1
429,-1227,-224,1
530,-1268,-221,1
574,-1285,-275,1
494,-1169,-275,1
351,-984,-163,1
266,-893,-114,1
247,-868,-146,1
273,-849,-176,1
317,-815,-161,1
323,-779,-124,1
291,-749,-129,1
245,-734,-128,1
209,-713,-112,1
203,-730,-110,1
228,-778,-144,1
259,-804,-156,1
299,-812,-142,1
317,-834,-122,1
315,-849,-125,1
298,-876,-153,1
285,-945,-179,1
298,-1004,-190,1
340,-989,-190,1
399,-1047,-188,1
453,-1192,-187,1
466,-1310,-182,1
527,-1422,-322,1
475,-1361,-291,1
432,-1317,-194,1
484,-1355,-209,1
562,-1390,-264,1
532,-1382,-295,1
459,-1310,-263,1
417,-1227,-208,1
424,-1205,-171,1
465,-1261,-233,1
509,-1294,-311,1
473,-1163,-186,1
419,-1128,-228,1
325,-1019,-145,1
359,-1007,-187,1
376,-1006,-195,1
376,-952,-185,1
339,-875,-127,1
307,-801,-136,1
248,-747,-106,1
245,-727,-144,1
263,-698,-140,1
277,-648,-150,1
271,-629,-135,1
226,-621,-69,1
226,-788,-117,1
305,-985,-166,1
516,-1146,-297,1
592,-1264,-287,1
527,-1282,-303,1
392,-1152,-198,1
359,-915,-151,1
352,-884,-194,1
327,-1039,-245,1
424,-1194,-312,1
571,-1301,-248,1
660,-1451,-248,1
571,-1528,-273,1
546,-1428,-312,1
547,-1483,-369,1
543,-1455,-269,1
546,-1367,-202,1
575,-1313,-238,1
513,-1371,-321,1
438,-1278,-281,1
398,-1121,-204,1
379,-980,-152,1
340,-913,-127,1
319,-888,-172,1
305,-822,-178,1
269,-756,-164,1
226,-695,-127,1
195,-677,-90,1
197,-711,-90,1
230,-716,-91,1
263,-742,-135,1
283,-796,-190,1
292,-858,-183,1
297,-908,-133,1
286,-906,-74,1
291,-906,-146,1
294,-887,-198,1
303,-863,-184,1
308,-889,-160,1
333,-1012,-171,1
372,-1198,-205,1
444,-1283,-184,1
509,-1286,-255,1
502,-1251,-291,1
446,-1301,-214,1
480,-1442,-267,1
555,-1541,-291,1
580,-1547,-310,1
593,-1448,-258,1
557,-1439,-260,1
511,-1451,-230,1
498,-1416,-259,1
498,-1320,-234,1
499,-1261,-259,1
440,-1195,-222,1
420,-1128,-163,1
397,-1109,-209,1
325,-985,-24,1
332,-873,-66,1
315,-762,-188,1
275,-695,-138,1
246,-642,-97,1
216,-697,-186,1
207,-616,-111,1
211,-591,-105,1
218,-601,-107,1
204,-601,-33,1
219,-669,-92,1
309,-782,-225,1
337,-865,-219,1
379,-928,-214,1
396,-999,-115,1
447,-1187,-215,1
486,-1226,-229,1
477,-1227,-251,1
446,-1216,-249,1
503,-1337,-272,1
654,-1528,-233,1
676,-1614,-311,1
567,-1519,-346,1
475,-1343,-242,1
488,-1245,-240,1
515,-1344,-249,1
578,-1489,-304,1
607,-1495,-294,1
559,-1409,-285,1
465,-1311,-227,1
423,-1268,-218,1
464,-1177,-273,1
408,-1067,-208,1
340,-976,-167,1
321,-924,-159,1
316,-899,-169,1
303,-863,-144,1
285,-850,-162,1
266,-810,-155,1
258,-737,-124,1
242,-676,-96,1
211,-623,-78,1
178,-584,-90,1
158,-568,-105,1
154,-567,-101,1
162,-595,-91,1
188,-690,-96,1
246,-822,-124,1
353,-980,-164,1
468,-1122,-208,1
487,-1151,-218,1
372,-1053,-186,1
295,-985,-158,1
296,-1056,-187,1
403,-1294,-248,1
638,-1565,-317,1
723,-1567,-292,1
604,-1491,-262,1
460,-1461,-261,1
463,-1512,-344,1
569,-1548,-352,1
632,-1488,-242,1
600,-1395,-243,1
491,-1333,-275,1
400,-1287,-295,1
405,-1233,-253,1
437,-1020,-82,1
488,-1140,-269,1
416,-1101,-172,1
311,-1129,-245,1
332,-900,-173,1
340,-765,-128,1
269,-687,-58,1
268,-786,-208,1
177,-750,-117,1
203,-700,-162,1
250,-592,-98,1
247,-591,-60,1
267,-727,-180,1
273,-754,-149,1
291,-769,-102,1
324,-883,-173,1
341,-1011,-194,1
380,-1090,-215,1
439,-1055,-130,1
482,-1133,-207,1
489,-1207,-227,1
489,-1421,-241,1
612,-1573,-352,1
618,-1561,-339,1
566,-1392,-204,1
507,-1266,-264,1
480,-1265,-272,1
435,-1263,-255,1
465,-1281,-247,1
547,-1376,-290,1
586,-1363,-226,1
546,-1358,-267,1
462,-1264,-291,1
388,-1134,-197,1
368,-1066,-176,1
379,-1026,-193,1
393,-1021,-220,1
375,-935,-161,1
319,-861,-151,1
283,-818,-159,1
241,-766,-127,1
218,-711,-108,1
212,-628,-94,1
206,-593,-116,1
200,-597,-128,1
187,-589,-77,1
188,-637,-65,1
213,-698,-103,1
251,-750,-153,1
287,-846,-187,1
336,-966,-158,1
410,-1094,-149,1
470,-1189,-204,1
432,-1165,-211,1
366,-1061,-189,1
340,-996,-200,1
334,-987,-193,1
367,-1113,-181,1
495,-1387,-231,1
635,-1564,-289,1
619,-1512,-326,1
540,-1515,-291,1
498,-1479,-249,1
511,-1394,-241,1
557,-1444,-314,1
554,-1369,-267,1
502,-1293,-230,1
438,-1275,-237,1
392,-1217,-214,1
416,-1113,-205,1
440,-1089,-236,1
425,-1072,-209,1
376,-1016,-149,1
341,-956,-160,1
297,-889,-175,1
266,-792,-154,1
201,-519,-115,1
277,-540,-245,1
199,-345,159,1
205,-537,-53,1
232,-843,-424,1
208,-890,-212,1
295,-814,-11,1
397,-857,-99,1
449,-968,-196,1
408,-1087,-271,1
437,-1070,-174,1
416,-1190,-275,1
438,-1271,-281,1
