AccX [mg],AccY [mg],AccZ [mg],State
-400.8629669553708,-53.37537229294859,-571.8760712464414,0
-384.3224720981212,-195.1777066564869,-796.3531795314075,0
-407.8234811808035,-272.84968659340814,-962.7798618985942,0
-436.3297588983007,-175.4345016566662,-903.2440289979425,0
-453.22430770161554,-47.622988608811255,-786.1720410460315,0
-426.1745146710422,-65.25351466614599,-781.3972436903191,0
-418.1591173949734,-183.88974276847125,-775.010938852557,0
-448.1727443135918,-268.4861372392513,-649.9406674832242,0
-482.35763279688746,-236.62104446031256,-474.68396667515356,0
-690.6414321591152,-78.04883445070773,-283.5157200296485,0
-924.7719426944545,26.444734100917543,-190.85479491083277,0
-741.0223763584273,-78.62119384724824,-255.1482065552044,0
-402.2742740817671,-65.59882264903685,-230.35153268781437,0
-229.2948649990646,27.292499607186958,-159.20663256223236,0
-166.69820915985838,40.764902416051655,-144.05571104504497,0
-137.1247834967604,-16.404086774362813,-171.03408898031563,0
-183.1441318699099,-189.19378968962624,-261.8819600643176,0
-331.25624727992863,-594.3537421560445,-479.8990071547448,0
-386.10628702226836,-1189.546197534366,-712.2907964326807,0
-91.28462972452863,-1645.6109478604249,-677.0255041369194,0
290.38968222745115,-1803.635138543938,-632.6959583476433,0
213.87308869077287,-1669.8583835488173,-782.0701250238419,0
-130.05250903219235,-1250.324545513952,-696.1312344673127,0
-291.96640802332183,-726.1871977098322,-477.97245676112624,0
-275.34457940321306,-328.4596378504538,-391.2254898541443,0
-236.5478895665834,-139.84864024378862,-393.85086793880726,0
-230.74388606575792,-89.26954796687333,-398.2841837145215,0
-245.237672989863,-68.38854021498479,-379.48690107240543,0
-253.52829080662622,-44.897191039034794,-341.38670263810616,0
-246.32830704456816,-40.37563407156651,-308.9054508240589,0
-240.43029905760056,-87.9750342054985,-295.65181283073946,0
-260.5060209366569,-192.07011888113908,-309.3389716416059,0
-288.20378693196494,-320.81692434385445,-335.8693786011,0
-220.9873541834355,-508.32022613900256,-409.0033892296616,0
66.45981309996401,-933.2415080338887,-671.3869937583665,0
560.2448715017333,-1506.5625202225588,-951.7646179517944,0
951.7537824148783,-1808.4231524534284,-938.7382790618865,0
864.5372804699821,-1729.3887691323348,-879.8643327535088,0
407.91410430635256,-1395.1376612248225,-839.3260877534907,0
-7.912181948669552,-944.5212186183849,-694.8064116558704,0
-197.94871581359513,-489.86179301037487,-518.7594851090796,0
-185.85967386802608,-199.30240221504835,-461.3754954863442,0
-115.03257354890539,-141.11074916562944,-513.0586007786624,0
-101.37834745939034,-168.92357849322966,-522.8196501821612,0
-123.2029632638924,-157.93608660788072,-446.8968250477624,0
-127.26111193057702,-141.35691277103493,-388.98916339800667,0
-101.19623356984343,-158.4290808447858,-400.4819319615315,0
-34.40395587812723,-198.9730042967579,-418.1491571400263,0
103.96450643116019,-278.5600319056972,-443.98400395161036,0
296.83337152991726,-436.9938903843027,-476.01471426872297,0
447.58972100803027,-698.4033235051273,-421.2489871808194,0
488.8434457093387,-1118.8095783137373,-324.33592972338585,0
553.6942973354029,-1592.7067700977127,-516.192123481539,0
738.7106007110813,-1815.3210089034412,-945.6842954583464,0
781.2171718523682,-1669.070812637532,-988.4297415672108,0
629.947297476539,-1230.2051584069154,-718.8439590915866,0
420.1296446675932,-787.5265603074279,-450.7864490081598,0
228.87295520058456,-544.1135945617925,-284.27383612053586,0
91.73625666488857,-441.20080661871793,-211.40035002329245,0
-1.1983639886719777,-361.9461776676084,-166.9031808045272,0
-65.58690982655105,-290.05769028664884,-133.39538218065778,0
-103.04531048243885,-244.41112859738502,-129.56070418753023,0
-104.4200607192497,-215.21735339843843,-151.62187217421075,0
-80.21154995303081,-212.00127801166343,-192.65816240839,0
-29.073352328287353,-234.08826112059302,-235.8506019435007,0
40.06336658222107,-280.8406255226067,-264.83576206731095,0
93.56590813076338,-358.13629113861066,-259.7470702483405,0
115.79180057262857,-449.0990190823618,-204.62118878036102,0
141.39828668787024,-576.708060785596,-140.19981033900515,0
270.2012417618495,-834.889027081719,-177.51184045031846,0
576.507700366568,-1260.6441362628273,-398.0634552483583,0
903.4349627000652,-1682.057277265396,-589.3346424919968,0
984.5299178225587,-1863.788002328982,-531.7344632733749,0
824.635698948345,-1762.6719348287056,-458.1386802255716,0
